,DATE,TEMP,TEMP_Count,DEWP,DEWP_Count,SLP,SLP_Count,STP,STP_Count,VISIB,VISIB_Count,WDSP,WDSP_Count,MXSPD,GUST,MAX,MIN,PRCP,SNDP,MAX_Flag,MIN_Flag,PRCP_Flag,TEMP_is_missing,TEMP_Count_is_missing,DEWP_is_missing,DEWP_Count_is_missing,SLP_is_missing,SLP_Count_is_missing,STP_is_missing,STP_Count_is_missing,VISIB_is_missing,VISIB_Count_is_missing,WDSP_is_missing,WDSP_Count_is_missing,MXSPD_is_missing,GUST_is_missing,MAX_is_missing,MIN_is_missing,PRCP_is_missing,SNDP_is_missing,Is_Fog,Is_Rain or Drizzle,Is_Snow or Ice Pellets,Is_Hail,Is_Thunder,Is_Tornado or Funnel Cloud
95,1937-04-09,40.2,4.0,9999.9,0.0,1027.4,4.0,9999.9,0.0,4.3,4.0,0.5,4.0,1.9,999.9,54.0,30.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
96,1937-04-10,41.8,4.0,9999.9,0.0,1026.1,4.0,9999.9,0.0,5.3,4.0,3.0,4.0,5.1,999.9,54.0,30.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
97,1937-04-11,41.5,4.0,9999.9,0.0,1023.4,4.0,9999.9,0.0,1.1,4.0,2.5,4.0,5.1,999.9,52.0,34.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
98,1937-04-12,44.5,4.0,9999.9,0.0,1022.1,4.0,9999.9,0.0,3.9,4.0,2.2,4.0,5.1,999.9,54.0,30.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
99,1937-04-13,43.0,4.0,9999.9,0.0,1026.2,4.0,9999.9,0.0,4.3,4.0,4.0,4.0,8.9,999.9,54.0,36.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100,1937-04-14,46.5,4.0,9999.9,0.0,1032.6,4.0,9999.9,0.0,2.9,4.0,3.0,4.0,5.1,999.9,55.0,36.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
101,1937-04-15,48.7,4.0,9999.9,0.0,1032.4,4.0,9999.9,0.0,3.1,4.0,4.5,4.0,13.0,999.9,57.0,41.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102,1937-04-16,49.5,4.0,9999.9,0.0,1026.5,4.0,9999.9,0.0,2.0,4.0,4.5,4.0,8.9,999.9,55.0,43.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
103,1937-04-17,48.5,4.0,9999.9,0.0,1021.9,4.0,9999.9,0.0,4.3,4.0,13.3,4.0,18.1,999.9,54.0,43.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
104,1937-04-18,50.5,4.0,9999.9,0.0,1019.3,4.0,9999.9,0.0,5.3,4.0,10.0,4.0,13.0,999.9,57.0,43.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
105,1937-04-19,53.7,4.0,9999.9,0.0,1017.8,4.0,9999.9,0.0,2.5,4.0,9.3,4.0,18.1,999.9,61.0,45.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
106,1937-04-20,57.2,4.0,9999.9,0.0,1019.6,4.0,9999.9,0.0,3.4,4.0,6.3,4.0,13.0,999.9,66.0,48.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
107,1937-04-21,52.5,4.0,9999.9,0.0,1020.6,4.0,9999.9,0.0,2.5,4.0,6.0,4.0,8.9,999.9,57.0,46.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
108,1937-04-22,59.0,4.0,9999.9,0.0,1018.7,4.0,9999.9,0.0,4.8,4.0,7.0,4.0,13.0,999.9,70.0,46.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
109,1937-04-23,54.2,4.0,9999.9,0.0,1015.5,4.0,9999.9,0.0,2.2,4.0,11.0,4.0,13.0,999.9,63.0,50.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
110,1937-04-24,58.2,4.0,9999.9,0.0,1013.8,4.0,9999.9,0.0,2.2,4.0,8.9,4.0,8.9,999.9,66.0,52.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
111,1937-04-25,61.0,4.0,9999.9,0.0,1009.5,4.0,9999.9,0.0,2.5,4.0,8.0,4.0,8.9,999.9,70.0,54.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
112,1937-04-26,54.5,4.0,9999.9,0.0,1011.5,4.0,9999.9,0.0,3.4,4.0,4.5,4.0,8.9,999.9,61.0,50.0,0.0,999.9,_,*,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
113,1937-04-27,50.2,4.0,9999.9,0.0,1011.2,4.0,9999.9,0.0,4.3,4.0,8.0,4.0,13.0,999.9,52.0,45.0,99.99,999.9,*,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
114,1937-04-28,54.3,4.0,9999.9,0.0,1014.2,4.0,9999.9,0.0,6.2,4.0,4.3,4.0,5.1,999.9,68.0,41.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
115,1937-04-29,48.7,4.0,9999.9,0.0,1018.8,4.0,9999.9,0.0,4.3,4.0,3.5,4.0,5.1,999.9,55.0,43.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
116,1937-05-28,62.2,4.0,9999.9,0.0,1006.0,4.0,9999.9,0.0,6.2,4.0,12.2,4.0,18.1,999.9,79.0,52.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
117,1937-05-31,48.5,4.0,9999.9,0.0,1019.8,4.0,9999.9,0.0,5.3,4.0,3.0,4.0,5.1,999.9,57.0,34.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
118,1937-06-01,59.0,4.0,9999.9,0.0,1009.5,4.0,9999.9,0.0,5.3,4.0,12.2,4.0,18.1,999.9,66.0,41.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
119,1937-06-02,58.5,4.0,9999.9,0.0,1003.2,4.0,9999.9,0.0,5.3,4.0,8.0,4.0,8.9,999.9,68.0,52.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
120,1937-06-03,52.5,4.0,9999.9,0.0,1001.4,4.0,9999.9,0.0,4.3,4.0,13.3,4.0,18.1,999.9,59.0,45.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
121,1937-06-04,49.0,4.0,9999.9,0.0,1008.0,4.0,9999.9,0.0,3.4,4.0,11.0,4.0,13.0,999.9,55.0,43.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
122,1937-06-05,53.0,4.0,9999.9,0.0,1013.1,4.0,9999.9,0.0,4.3,4.0,8.0,4.0,13.0,999.9,63.0,48.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
123,1937-06-06,53.7,4.0,9999.9,0.0,1021.7,4.0,9999.9,0.0,5.3,4.0,8.0,4.0,8.9,999.9,61.0,46.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
124,1937-06-07,57.2,4.0,9999.9,0.0,1027.2,4.0,9999.9,0.0,6.2,4.0,7.0,4.0,8.9,999.9,64.0,46.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
125,1937-06-08,64.5,4.0,9999.9,0.0,1026.5,4.0,9999.9,0.0,6.2,4.0,5.0,4.0,8.9,999.9,72.0,48.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
126,1937-06-09,69.3,4.0,9999.9,0.0,1023.2,4.0,9999.9,0.0,5.3,4.0,5.2,4.0,8.9,999.9,79.0,54.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
127,1937-06-10,73.7,4.0,9999.9,0.0,1021.7,4.0,9999.9,0.0,2.5,4.0,1.9,4.0,1.9,999.9,81.0,55.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
128,1937-06-11,75.5,4.0,9999.9,0.0,1018.1,4.0,9999.9,0.0,5.3,4.0,3.0,4.0,5.1,999.9,84.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
129,1937-06-12,74.5,4.0,9999.9,0.0,1011.6,4.0,9999.9,0.0,2.5,4.0,4.0,4.0,8.9,999.9,88.0,63.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
130,1937-06-13,62.5,4.0,9999.9,0.0,1009.7,4.0,9999.9,0.0,4.3,4.0,9.8,4.0,13.0,999.9,75.0,52.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
131,1937-06-14,53.5,4.0,9999.9,0.0,1015.8,4.0,9999.9,0.0,5.3,4.0,13.3,4.0,18.1,999.9,61.0,48.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
132,1937-06-15,55.0,4.0,9999.9,0.0,1013.8,4.0,9999.9,0.0,5.3,4.0,13.5,4.0,18.1,999.9,63.0,45.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
133,1937-06-16,58.5,4.0,9999.9,0.0,1015.0,4.0,9999.9,0.0,6.2,4.0,10.0,4.0,13.0,999.9,68.0,46.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
134,1937-06-17,63.2,4.0,9999.9,0.0,1017.1,4.0,9999.9,0.0,5.3,4.0,4.5,4.0,8.9,999.9,70.0,48.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
135,1937-06-18,66.2,4.0,9999.9,0.0,1017.0,4.0,9999.9,0.0,5.3,4.0,5.2,4.0,8.9,999.9,73.0,46.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
136,1937-06-19,68.5,4.0,9999.9,0.0,1018.3,4.0,9999.9,0.0,6.2,4.0,4.5,4.0,8.9,999.9,77.0,50.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
137,1937-06-20,66.5,4.0,9999.9,0.0,1018.5,4.0,9999.9,0.0,5.3,4.0,5.2,4.0,8.9,999.9,75.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
138,1937-06-21,67.5,4.0,9999.9,0.0,1021.2,4.0,9999.9,0.0,6.2,4.0,5.2,4.0,8.9,999.9,77.0,54.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
139,1937-06-22,70.3,4.0,9999.9,0.0,1020.6,4.0,9999.9,0.0,5.3,4.0,3.8,4.0,5.1,999.9,81.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
140,1937-06-23,73.5,4.0,9999.9,0.0,1018.6,4.0,9999.9,0.0,4.3,4.0,2.5,4.0,5.1,999.9,82.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
141,1937-06-24,72.7,4.0,9999.9,0.0,1015.6,4.0,9999.9,0.0,4.3,4.0,2.5,4.0,5.1,999.9,81.0,57.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
142,1937-06-25,75.2,4.0,9999.9,0.0,1014.2,4.0,9999.9,0.0,6.2,4.0,3.5,4.0,8.9,999.9,88.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
143,1937-06-26,77.2,4.0,9999.9,0.0,1011.2,4.0,9999.9,0.0,5.3,4.0,8.3,4.0,13.0,999.9,88.0,63.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
144,1937-06-27,74.0,4.0,9999.9,0.0,1011.5,4.0,9999.9,0.0,6.2,4.0,6.2,4.0,8.9,999.9,82.0,63.0,0.0,999.9,*,*,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
145,1937-06-28,75.2,4.0,9999.9,0.0,1014.2,4.0,9999.9,0.0,6.2,4.0,6.8,4.0,13.0,999.9,86.0,59.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
146,1937-06-29,77.0,4.0,9999.9,0.0,1018.2,4.0,9999.9,0.0,5.3,4.0,6.2,4.0,8.9,999.9,90.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
147,1937-06-30,75.2,4.0,9999.9,0.0,1018.8,4.0,9999.9,0.0,4.3,4.0,9.0,4.0,13.0,999.9,90.0,68.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
148,1937-07-01,76.5,4.0,9999.9,0.0,1017.0,4.0,9999.9,0.0,5.3,4.0,7.2,4.0,8.9,999.9,84.0,66.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
149,1937-07-02,73.3,4.0,9999.9,0.0,1015.4,4.0,9999.9,0.0,6.8,4.0,5.2,4.0,8.9,999.9,88.0,63.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
150,1937-07-03,66.2,4.0,9999.9,0.0,1014.0,4.0,9999.9,0.0,5.0,4.0,7.0,4.0,8.9,999.9,75.0,57.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
151,1937-07-04,59.5,4.0,9999.9,0.0,1009.0,4.0,9999.9,0.0,5.3,4.0,6.0,4.0,8.9,999.9,70.0,52.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
152,1937-07-05,54.5,4.0,9999.9,0.0,998.8,4.0,9999.9,0.0,3.4,4.0,8.2,4.0,13.0,999.9,61.0,50.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
153,1937-07-06,55.8,4.0,9999.9,0.0,997.6,4.0,9999.9,0.0,1.9,4.0,7.0,4.0,8.9,999.9,61.0,50.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
154,1937-07-07,57.7,4.0,9999.9,0.0,999.6,4.0,9999.9,0.0,4.3,4.0,10.2,4.0,18.1,999.9,64.0,54.0,0.0,999.9,_,*,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
155,1937-07-08,60.8,4.0,9999.9,0.0,1003.6,4.0,9999.9,0.0,5.3,4.0,7.0,4.0,8.9,999.9,66.0,52.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
156,1937-07-09,65.0,4.0,9999.9,0.0,1001.8,4.0,9999.9,0.0,6.2,4.0,6.2,4.0,8.9,999.9,75.0,57.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
157,1937-07-10,62.5,4.0,9999.9,0.0,999.2,4.0,9999.9,0.0,5.3,4.0,6.2,4.0,8.9,999.9,70.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
158,1937-07-11,65.0,4.0,9999.9,0.0,1000.5,4.0,9999.9,0.0,6.2,4.0,5.2,4.0,8.9,999.9,72.0,55.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
159,1937-07-12,65.5,4.0,9999.9,0.0,1005.4,4.0,9999.9,0.0,4.0,4.0,3.0,4.0,5.1,999.9,75.0,55.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
160,1937-07-13,66.7,4.0,9999.9,0.0,1006.1,4.0,9999.9,0.0,2.5,4.0,7.0,4.0,8.9,999.9,73.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
161,1937-07-14,64.0,4.0,9999.9,0.0,1000.8,4.0,9999.9,0.0,4.0,4.0,5.1,4.0,5.1,999.9,73.0,57.0,0.0,999.9,_,*,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
162,1937-07-15,58.3,4.0,9999.9,0.0,1003.1,4.0,9999.9,0.0,5.3,4.0,6.3,4.0,13.0,999.9,66.0,55.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
163,1937-07-16,60.5,4.0,9999.9,0.0,1009.7,4.0,9999.9,0.0,6.2,4.0,5.2,4.0,8.9,999.9,68.0,54.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
164,1937-07-17,57.5,4.0,9999.9,0.0,1010.1,4.0,9999.9,0.0,3.4,4.0,10.0,4.0,13.0,999.9,63.0,54.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
165,1937-07-18,60.8,4.0,9999.9,0.0,1009.2,4.0,9999.9,0.0,1.9,4.0,4.3,4.0,5.1,999.9,70.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
166,1937-07-19,65.5,4.0,9999.9,0.0,1014.2,4.0,9999.9,0.0,4.3,4.0,6.0,4.0,8.9,999.9,72.0,55.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
167,1937-07-20,69.3,4.0,9999.9,0.0,1018.9,4.0,9999.9,0.0,4.3,4.0,2.2,4.0,5.1,999.9,79.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
168,1937-07-21,73.0,4.0,9999.9,0.0,1017.7,4.0,9999.9,0.0,4.3,4.0,2.2,4.0,5.1,999.9,81.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
169,1937-07-22,71.0,4.0,9999.9,0.0,1011.8,4.0,9999.9,0.0,5.3,4.0,3.0,4.0,5.1,999.9,82.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
170,1937-07-24,61.0,4.0,9999.9,0.0,1000.5,4.0,9999.9,0.0,1.9,4.0,7.0,4.0,8.9,999.9,66.0,57.0,99.99,999.9,_,*,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
171,1937-07-25,60.3,4.0,9999.9,0.0,1002.9,4.0,9999.9,0.0,4.3,4.0,5.2,4.0,8.9,999.9,66.0,57.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
172,1937-07-26,68.8,4.0,9999.9,0.0,1008.3,4.0,9999.9,0.0,4.3,4.0,3.8,4.0,5.1,999.9,79.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
173,1937-07-27,69.3,4.0,9999.9,0.0,1006.1,4.0,9999.9,0.0,4.0,4.0,4.5,4.0,13.0,999.9,77.0,64.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
174,1937-07-28,66.2,4.0,9999.9,0.0,1004.8,4.0,9999.9,0.0,3.4,4.0,5.2,4.0,8.9,999.9,77.0,59.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
175,1937-07-29,64.3,4.0,9999.9,0.0,1005.1,4.0,9999.9,0.0,3.8,4.0,4.0,4.0,8.9,999.9,73.0,55.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
176,1937-07-30,66.5,4.0,9999.9,0.0,1007.2,4.0,9999.9,0.0,3.7,4.0,4.5,4.0,8.9,999.9,73.0,57.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
177,1937-07-31,65.5,4.0,9999.9,0.0,1012.3,4.0,9999.9,0.0,5.3,4.0,3.0,4.0,5.1,999.9,75.0,59.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
178,1937-08-01,68.0,4.0,9999.9,0.0,1011.1,4.0,9999.9,0.0,2.6,4.0,1.7,4.0,5.1,999.9,79.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
179,1937-08-02,66.7,4.0,9999.9,0.0,1010.3,4.0,9999.9,0.0,2.2,4.0,3.0,4.0,5.1,999.9,77.0,55.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
180,1937-08-03,65.5,4.0,9999.9,0.0,1015.3,4.0,9999.9,0.0,4.3,4.0,8.0,4.0,8.9,999.9,72.0,59.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
181,1937-08-04,64.3,4.0,9999.9,0.0,1021.6,4.0,9999.9,0.0,5.3,4.0,8.0,4.0,13.0,999.9,72.0,55.0,0.0,999.9,_,*,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
182,1937-08-05,66.7,4.0,9999.9,0.0,1024.2,4.0,9999.9,0.0,6.2,4.0,8.0,4.0,8.9,999.9,75.0,54.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
183,1937-08-06,71.5,4.0,9999.9,0.0,1024.5,4.0,9999.9,0.0,4.3,4.0,5.2,4.0,8.9,999.9,81.0,57.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
184,1937-08-07,71.0,4.0,9999.9,0.0,1020.9,4.0,9999.9,0.0,2.5,4.0,4.5,4.0,8.9,999.9,81.0,59.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
185,1937-08-08,68.0,4.0,9999.9,0.0,1015.7,4.0,9999.9,0.0,2.5,4.0,5.4,4.0,8.9,999.9,75.0,59.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
186,1937-08-09,67.7,4.0,9999.9,0.0,1011.9,4.0,9999.9,0.0,4.3,4.0,11.8,4.0,23.9,999.9,77.0,59.0,99.99,999.9,_,_,_,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
187,1937-08-10,71.0,4.0,9999.9,0.0,1007.9,4.0,9999.9,0.0,5.3,4.0,7.0,4.0,8.9,999.9,81.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
188,1937-08-11,72.5,4.0,9999.9,0.0,1008.0,4.0,9999.9,0.0,3.4,4.0,6.2,4.0,8.9,999.9,81.0,64.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
189,1937-08-12,73.0,4.0,9999.9,0.0,1008.9,4.0,9999.9,0.0,3.4,4.0,3.5,4.0,5.1,999.9,81.0,63.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
190,1937-08-13,71.5,4.0,9999.9,0.0,1010.4,4.0,9999.9,0.0,4.3,4.0,5.2,4.0,8.9,999.9,79.0,63.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
191,1937-08-14,70.3,4.0,9999.9,0.0,1012.0,4.0,9999.9,0.0,4.3,4.0,3.5,4.0,5.1,999.9,79.0,61.0,0.0,999.9,_,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
192,1937-08-15,72.0,4.0,9999.9,0.0,1011.5,4.0,9999.9,0.0,2.2,4.0,2.2,4.0,5.1,999.9,79.0,61.0,0.0,999.9,*,_,I,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
